"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 06/16/2020. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 27,464 Crashes containing 129,737 Units and 194,292 Persons"

"Query Filters:"
"Crash Year Is Equal To 2019"
"  Crash Location is All of Texas"

"Managed Filters:"
"Alcohol Involved Crashes"

"Crash ID","Crash Time","Day of Week"
"17279222","2220","SUNDAY"
"17279308","0326","SUNDAY"
"17279325","2115","SUNDAY"
"17279568","1746","SUNDAY"
"17279771","1900","SUNDAY"
"17280198","0140","SUNDAY"
"17280521","0316","SUNDAY"
"17280661","2125","SUNDAY"
"17281328","0140","SUNDAY"
"17282001","1335","SUNDAY"
"17282282","0940","SUNDAY"
"17282505","0600","SUNDAY"
"17282516","0026","SUNDAY"
"17282922","0139","SUNDAY"
"17283328","2230","SUNDAY"
"17283565","2204","SUNDAY"
"17284691","0034","SUNDAY"
"17284704","0140","SUNDAY"
"17284906","2110","SUNDAY"
"17284957","0520","SUNDAY"
"17288478","0020","SUNDAY"
"17289788","0442","SUNDAY"
"17292377","2258","SUNDAY"
"17295292","0330","SUNDAY"
"17296711","1945","SUNDAY"
"17298599","0409","SUNDAY"
"17343425","1355","SUNDAY"
"17347917","2200","SUNDAY"
"17275010","0043","MONDAY"
"17275578","1830","MONDAY"
"17275655","1850","MONDAY"
"17275934","2153","MONDAY"
"17276848","0017","MONDAY"
"17276861","2129","MONDAY"
"17278429","0206","MONDAY"
"17278593","2245","MONDAY"
"17279113","1245","MONDAY"
"17280181","0012","MONDAY"
"17281407","0600","MONDAY"
"17281608","1056","MONDAY"
"17283263","1224","MONDAY"
"17283716","0018","MONDAY"
"17284638","0126","MONDAY"
"17285340","1754","MONDAY"
"17285497","2004","MONDAY"
"17291077","2208","MONDAY"
"17292539","2142","MONDAY"
"17293599","0138","MONDAY"
"17293849","1506","MONDAY"
"17297732","0630","MONDAY"
"17298401","2251","MONDAY"
"17277227","1645","TUESDAY"
"17277827","2026","TUESDAY"
"17277857","2340","TUESDAY"
"17277892","2000","TUESDAY"
"17278140","2228","TUESDAY"
"17279193","1740","TUESDAY"
"17279194","1740","TUESDAY"
"17281213","0035","TUESDAY"
"17281761","0418","TUESDAY"
"17283032","0003","TUESDAY"
"17283704","0030","TUESDAY"
"17284596","0051","TUESDAY"
"17285582","0200","TUESDAY"
"17286062","0143","TUESDAY"
"17288305","2045","TUESDAY"
"17288461","1704","TUESDAY"
"17295382","1921","TUESDAY"
"17295892","1611","TUESDAY"
"17298455","1647","TUESDAY"
"17299299","2035","TUESDAY"
"17275068","2325","WEDNESDAY"
"17275355","2156","WEDNESDAY"
"17279322","1846","WEDNESDAY"
"17279576","2030","WEDNESDAY"
"17279600","0010","WEDNESDAY"
"17279879","1620","WEDNESDAY"
"17280434","2347","WEDNESDAY"
"17282408","0110","WEDNESDAY"
"17282481","0110","WEDNESDAY"
"17285448","0158","WEDNESDAY"
"17286782","0118","WEDNESDAY"
"17288914","1547","WEDNESDAY"
"17289892","0013","WEDNESDAY"
"17290479","1846","WEDNESDAY"
"17292323","1220","WEDNESDAY"
"17294407","2130","WEDNESDAY"
"17296535","2145","WEDNESDAY"
"17300457","2325","WEDNESDAY"
"17275644","2149","THURSDAY"
"17276028","0110","THURSDAY"
"17276481","0305","THURSDAY"
"17277085","0957","THURSDAY"
"17277557","0349","THURSDAY"
"17277698","2338","THURSDAY"
"17277815","2056","THURSDAY"
"17278592","0419","THURSDAY"
"17278787","1913","THURSDAY"
"17280225","0222","THURSDAY"
"17280248","2240","THURSDAY"
"17280395","0326","THURSDAY"
"17280503","1909","THURSDAY"
"17282051","2100","THURSDAY"
"17282827","0348","THURSDAY"
"17283373","0346","THURSDAY"
"17290875","1540","THURSDAY"
"17291108","1835","THURSDAY"
"17292804","2333","THURSDAY"
"17294625","2032","THURSDAY"
"17296292","2159","THURSDAY"
"17299412","2202","THURSDAY"
"17353576","2333","THURSDAY"
"17275917","0038","FRIDAY"
"17275941","0030","FRIDAY"
"17275997","2309","FRIDAY"
"17276644","0234","FRIDAY"
"17276914","1815","FRIDAY"
"17277086","2241","FRIDAY"
"17277286","2335","FRIDAY"
"17277319","1952","FRIDAY"
"17277453","1515","FRIDAY"
"17277529","2037","FRIDAY"
"17277732","2125","FRIDAY"
"17277995","2123","FRIDAY"
"17278246","1435","FRIDAY"
"17279398","1812","FRIDAY"
"17279526","1751","FRIDAY"
"17279941","2045","FRIDAY"
"17280156","2000","FRIDAY"
"17280321","0220","FRIDAY"
"17280550","0816","FRIDAY"
"17281952","1837","FRIDAY"
"17282186","1703","FRIDAY"
"17282543","2351","FRIDAY"
"17282586","2354","FRIDAY"
"17282992","2335","FRIDAY"
"17283257","2138","FRIDAY"
"17283293","0216","FRIDAY"
"17284734","1910","FRIDAY"
"17284737","2140","FRIDAY"
"17284746","2156","FRIDAY"
"17286042","1654","FRIDAY"
"17287040","2042","FRIDAY"
"17288290","0217","FRIDAY"
"17289015","2125","FRIDAY"
"17289188","1818","FRIDAY"
"17289693","1940","FRIDAY"
"17289750","2234","FRIDAY"
"17290307","2230","FRIDAY"
"17291564","2105","FRIDAY"
"17292445","2055","FRIDAY"
"17293014","0310","FRIDAY"
"17295664","0156","FRIDAY"
"17296322","2007","FRIDAY"
"17297123","1525","FRIDAY"
"17297374","0000","FRIDAY"
"17297651","2335","FRIDAY"
"17297748","0304","FRIDAY"
"17298173","0330","FRIDAY"
"17299321","2255","FRIDAY"
"17424211","2336","FRIDAY"
"17274940","0015","SATURDAY"
"17275020","1901","SATURDAY"
"17275032","2242","SATURDAY"
"17275116","2103","SATURDAY"
"17275339","0110","SATURDAY"
"17275343","0300","SATURDAY"
"17275365","0517","SATURDAY"
"17275589","0331","SATURDAY"
"17276118","0355","SATURDAY"
"17276217","0247","SATURDAY"
"17276385","0628","SATURDAY"
"17276716","2140","SATURDAY"
"17276761","1546","SATURDAY"
"17276841","1406","SATURDAY"
"17276998","0155","SATURDAY"
"17277075","0030","SATURDAY"
"17277146","2234","SATURDAY"
"17277254","0120","SATURDAY"
"17277332","0148","SATURDAY"
"17277856","0121","SATURDAY"
"17277859","2327","SATURDAY"
"17277940","0345","SATURDAY"
"17278359","0302","SATURDAY"
"17278595","1800","SATURDAY"
"17278602","2224","SATURDAY"
"17278694","2237","SATURDAY"
"17279062","1652","SATURDAY"
"17279278","1534","SATURDAY"
"17279359","0307","SATURDAY"
"17279548","2359","SATURDAY"
"17280033","2305","SATURDAY"
"17280294","0358","SATURDAY"
"17280370","0137","SATURDAY"
"17281287","0100","SATURDAY"
"17281386","0115","SATURDAY"
"17281448","1519","SATURDAY"
"17281640","0230","SATURDAY"
"17281760","1553","SATURDAY"
"17282182","1930","SATURDAY"
"17282548","2354","SATURDAY"
"17282573","0024","SATURDAY"
"17282849","2307","SATURDAY"
"17283006","2045","SATURDAY"
"17283389","0217","SATURDAY"
"17283592","2249","SATURDAY"
"17283597","2338","SATURDAY"
"17283797","2131","SATURDAY"
"17283884","1945","SATURDAY"
"17284183","0451","SATURDAY"
"17284449","1610","SATURDAY"
"17284840","0213","SATURDAY"
"17284916","0655","SATURDAY"
"17285161","0228","SATURDAY"
"17285266","2212","SATURDAY"
"17286246","2303","SATURDAY"
"17286644","1900","SATURDAY"
"17286806","0227","SATURDAY"
"17288140","0238","SATURDAY"
"17288476","2240","SATURDAY"
"17288872","2325","SATURDAY"
"17288927","0230","SATURDAY"
"17289137","2045","SATURDAY"
"17289636","2015","SATURDAY"
"17290556","0745","SATURDAY"
"17291082","0021","SATURDAY"
"17291109","2230","SATURDAY"
"17291230","2143","SATURDAY"
"17291550","0207","SATURDAY"
"17291621","0812","SATURDAY"
"17291688","1751","SATURDAY"
"17292168","2211","SATURDAY"
"17292171","2336","SATURDAY"
"17292506","1157","SATURDAY"
"17293536","2232","SATURDAY"
"17293833","2123","SATURDAY"
"17294307","1750","SATURDAY"
"17294630","1930","SATURDAY"
"17294735","1540","SATURDAY"
"17294890","1727","SATURDAY"
"17296257","0218","SATURDAY"
"17296994","0927","SATURDAY"
"17297770","0205","SATURDAY"
"17298067","2055","SATURDAY"
"17298179","0202","SATURDAY"
"17298502","1920","SATURDAY"
"17300843","2123","SATURDAY"
"17341092","0232","SATURDAY"
"17275107","0325","SUNDAY"
"17275341","0525","SUNDAY"
"17275357","0000","SUNDAY"
"17275400","2100","SUNDAY"
"17275408","0335","SUNDAY"
"17275879","0530","SUNDAY"
"17276294","0315","SUNDAY"
"17276360","2010","SUNDAY"
"17276367","2322","SUNDAY"
"17276370","0606","SUNDAY"
"17276572","1726","SUNDAY"
"17276748","0210","SUNDAY"
"17276751","1544","SUNDAY"
"17276805","0542","SUNDAY"
"17277003","2037","SUNDAY"
"17277063","1950","SUNDAY"
"17277115","2005","SUNDAY"
"17277136","0325","SUNDAY"
"17277284","0200","SUNDAY"
"17277439","1520","SUNDAY"
"17277473","0035","SUNDAY"
"17277648","1944","SUNDAY"
"17277668","1930","SUNDAY"
"17277763","0316","SUNDAY"
"17277854","2300","SUNDAY"
"17277879","0237","SUNDAY"
"17277880","0237","SUNDAY"
"17278114","2230","SUNDAY"
"17278250","2120","SUNDAY"
"17278721","2015","SUNDAY"
"17278864","0026","SUNDAY"
"17279270","0008","SUNDAY"
"17279275","2007","SUNDAY"
"17279315","1600","SUNDAY"
"17279493","2333","SUNDAY"
"17279658","0524","SUNDAY"
"17280214","2120","SUNDAY"
"17280215","2220","SUNDAY"
"17280293","0047","SUNDAY"
"17280309","2218","SUNDAY"
"17280576","0725","SUNDAY"
"17281102","2007","SUNDAY"
"17281918","1737","SUNDAY"
"17282088","0028","SUNDAY"
"17282199","2102","SUNDAY"
"17282307","0348","SUNDAY"
"17282352","2116","SUNDAY"
"17282473","0152","SUNDAY"
"17282635","2147","SUNDAY"
"17283232","0210","SUNDAY"
"17284249","1631","SUNDAY"
"17284386","0645","SUNDAY"
"17284578","2058","SUNDAY"
"17284738","0233","SUNDAY"
"17284974","0500","SUNDAY"
"17285605","0300","SUNDAY"
"17285613","2126","SUNDAY"
"17287021","0545","SUNDAY"
"17287364","1557","SUNDAY"
"17287374","0137","SUNDAY"
"17287740","0536","SUNDAY"
"17287962","0203","SUNDAY"
"17288165","0552","SUNDAY"
"17288228","0733","SUNDAY"
"17288322","2004","SUNDAY"
"17288981","0030","SUNDAY"
"17288996","2210","SUNDAY"
"17289057","1754","SUNDAY"
"17289289","1900","SUNDAY"
"17290313","1946","SUNDAY"
"17290530","0515","SUNDAY"
"17290879","1843","SUNDAY"
"17290880","1904","SUNDAY"
"17291102","0410","SUNDAY"
"17291130","0150","SUNDAY"
"17291777","0214","SUNDAY"
"17292956","2320","SUNDAY"
"17293525","0317","SUNDAY"
"17294436","1940","SUNDAY"
"17294445","1941","SUNDAY"
"17294447","1942","SUNDAY"
"17294684","0041","SUNDAY"
"17294907","0522","SUNDAY"
"17297280","2331","SUNDAY"
"17297638","0219","SUNDAY"
"17297639","0226","SUNDAY"
"17297652","0030","SUNDAY"
"17297876","1850","SUNDAY"
"17297877","2000","SUNDAY"
"17298006","0246","SUNDAY"
"17298183","1410","SUNDAY"
"17298563","0113","SUNDAY"
"17298926","0510","SUNDAY"
"17301192","2049","SUNDAY"
"17340489","2129","SUNDAY"
"17275367","0246","MONDAY"
"17275789","0251","MONDAY"
"17276128","0008","MONDAY"
"17276424","0256","MONDAY"
"17276425","0100","MONDAY"
"17277305","0000","MONDAY"
"17277814","2033","MONDAY"
"17277868","2247","MONDAY"
"17277884","0119","MONDAY"
"17277903","1055","MONDAY"
"17278226","1433","MONDAY"
"17278240","0252","MONDAY"
"17278346","1958","MONDAY"
"17278434","0022","MONDAY"
"17279352","1453","MONDAY"
"17279644","1638","MONDAY"
"17279654","1639","MONDAY"
"17279878","1758","MONDAY"
"17280449","0702","MONDAY"
"17280513","2159","MONDAY"
"17280677","0412","MONDAY"
"17280857","0413","MONDAY"
"17282553","0015","MONDAY"
"17282634","0050","MONDAY"
"17283816","1703","MONDAY"
"17283819","0109","MONDAY"
"17284088","2048","MONDAY"
"17284636","2222","MONDAY"
"17284695","0432","MONDAY"
"17285134","0820","MONDAY"
"17287314","0835","MONDAY"
"17287719","0232","MONDAY"
"17287932","0141","MONDAY"
"17288148","2223","MONDAY"
"17288456","0019","MONDAY"
"17290601","0500","MONDAY"
"17290881","0013","MONDAY"
"17291606","1632","MONDAY"
"17292581","2110","MONDAY"
"17292957","0130","MONDAY"
"17293058","2215","MONDAY"
"17293490","2307","MONDAY"
"17295015","0522","MONDAY"
"17297429","1825","MONDAY"
"17298038","0331","MONDAY"
"17299420","2216","MONDAY"
"17301276","1905","MONDAY"
"17361726","2323","MONDAY"
"17278174","0111","TUESDAY"
"17278175","0214","TUESDAY"
"17278347","0206","TUESDAY"
"17278715","0021","TUESDAY"
"17279913","1555","TUESDAY"
"17280223","0259","TUESDAY"
"17280334","2054","TUESDAY"
"17280396","2120","TUESDAY"
"17280504","1141","TUESDAY"
"17281491","1938","TUESDAY"
"17281939","1703","TUESDAY"
"17281946","2140","TUESDAY"
"17282062","1632","TUESDAY"
"17282069","1522","TUESDAY"
"17282144","2018","TUESDAY"
"17282149","0549","TUESDAY"
"17282447","1953","TUESDAY"
"17282628","2045","TUESDAY"
"17283578","2303","TUESDAY"
"17287795","2159","TUESDAY"
"17288544","1122","TUESDAY"
"17289071","1630","TUESDAY"
"17289238","0047","TUESDAY"
"17289887","2307","TUESDAY"
"17290548","1730","TUESDAY"
"17290768","1855","TUESDAY"
"17291239","2002","TUESDAY"
"17292191","2359","TUESDAY"
"17292248","0207","TUESDAY"
"17297559","0309","TUESDAY"
"17298352","2115","TUESDAY"
"17298717","2027","TUESDAY"
"17298940","1825","TUESDAY"
"17301181","0059","TUESDAY"
"17282200","1301","WEDNESDAY"
"17282501","1824","WEDNESDAY"
"17282558","0137","WEDNESDAY"
"17282738","1743","WEDNESDAY"
"17283067","1918","WEDNESDAY"
"17283447","2209","WEDNESDAY"
"17283925","1854","WEDNESDAY"
"17284430","1740","WEDNESDAY"
"17284615","0327","WEDNESDAY"
"17284652","0225","WEDNESDAY"
"17284779","1851","WEDNESDAY"
"17285220","2040","WEDNESDAY"
"17285265","2056","WEDNESDAY"
"17285828","1627","WEDNESDAY"
"17286921","2216","WEDNESDAY"
"17288152","0524","WEDNESDAY"
"17288521","0413","WEDNESDAY"
"17288566","0034","WEDNESDAY"
"17289296","1829","WEDNESDAY"
"17289302","2005","WEDNESDAY"
"17292895","1328","WEDNESDAY"
"17293063","1600","WEDNESDAY"
"17294193","1830","WEDNESDAY"
"17295571","0005","WEDNESDAY"
"17296012","0443","WEDNESDAY"
"17296079","0437","WEDNESDAY"
"17297310","2358","WEDNESDAY"
"17283197","0223","THURSDAY"
"17283410","0130","THURSDAY"
"17284460","0120","THURSDAY"
"17284670","0016","THURSDAY"
"17284747","2110","THURSDAY"
"17284765","2300","THURSDAY"
"17284799","2013","THURSDAY"
"17284874","0504","THURSDAY"
"17285184","2117","THURSDAY"
"17285310","1401","THURSDAY"
"17285371","0905","THURSDAY"
"17285506","0019","THURSDAY"
"17285522","2341","THURSDAY"
"17285603","0217","THURSDAY"
"17285854","0230","THURSDAY"
"17286096","0151","THURSDAY"
"17286898","2231","THURSDAY"
"17287075","0805","THURSDAY"
"17287715","2143","THURSDAY"
"17287988","2000","THURSDAY"
"17289258","1913","THURSDAY"
"17289274","2120","THURSDAY"
"17289342","2110","THURSDAY"
"17289485","2341","THURSDAY"
"17290242","2332","THURSDAY"
"17290332","2037","THURSDAY"
"17290367","1625","THURSDAY"
"17290734","2206","THURSDAY"
"17291301","0200","THURSDAY"
"17291458","1410","THURSDAY"
"17292518","0018","THURSDAY"
"17292835","1700","THURSDAY"
"17293202","2112","THURSDAY"
"17293216","1733","THURSDAY"
"17294093","0235","THURSDAY"
"17294420","2214","THURSDAY"
"17295311","1946","THURSDAY"
"17295343","0010","THURSDAY"
"17296805","0432","THURSDAY"
"17298962","1725","THURSDAY"
"17299583","1640","THURSDAY"
"17284788","2351","FRIDAY"
"17286107","0129","FRIDAY"
"17286700","0042","FRIDAY"
"17286718","0131","FRIDAY"
"17286777","2030","FRIDAY"
"17286961","2244","FRIDAY"
"17287532","1954","FRIDAY"
"17287802","2354","FRIDAY"
"17287820","2250","FRIDAY"
"17287861","2043","FRIDAY"
"17288051","2335","FRIDAY"
"17288363","1429","FRIDAY"
"17288508","2323","FRIDAY"
"17288555","2350","FRIDAY"
"17288635","2241","FRIDAY"
"17288641","2100","FRIDAY"
"17288676","1607","FRIDAY"
"17288726","2333","FRIDAY"
"17288734","2208","FRIDAY"
"17289029","1920","FRIDAY"
"17289154","2315","FRIDAY"
"17289200","0441","FRIDAY"
"17289349","2048","FRIDAY"
"17289700","0212","FRIDAY"
"17290415","0303","FRIDAY"
"17290499","1915","FRIDAY"
"17290504","2131","FRIDAY"
"17290845","2324","FRIDAY"
"17291009","2330","FRIDAY"
"17291071","2105","FRIDAY"
"17291682","0214","FRIDAY"
"17291716","0209","FRIDAY"
"17291927","2200","FRIDAY"
"17292899","1641","FRIDAY"
"17293555","0155","FRIDAY"
"17293746","1510","FRIDAY"
"17293810","0215","FRIDAY"
"17293838","2247","FRIDAY"
"17294103","0739","FRIDAY"
"17294240","1630","FRIDAY"
"17294260","2315","FRIDAY"
"17294284","2121","FRIDAY"
"17294302","0150","FRIDAY"
"17294659","1840","FRIDAY"
"17294912","1126","FRIDAY"
"17295504","2311","FRIDAY"
"17295521","0027","FRIDAY"
"17295522","0243","FRIDAY"
"17295604","2227","FRIDAY"
"17296066","2220","FRIDAY"
"17296504","2347","FRIDAY"
"17297179","2100","FRIDAY"
"17297359","1545","FRIDAY"
"17297740","2329","FRIDAY"
"17298184","0342","FRIDAY"
"17298782","0229","FRIDAY"
"17298790","0204","FRIDAY"
"17298851","0215","FRIDAY"
"17299472","0108","FRIDAY"
"17299649","0800","FRIDAY"
"17299827","0108","FRIDAY"
"17300827","1552","FRIDAY"
"17300943","2127","FRIDAY"
"17300995","0147","FRIDAY"
"17362148","1808","FRIDAY"
"17286917","0337","SATURDAY"
"17287730","0101","SATURDAY"
"17287770","0233","SATURDAY"
"17287790","0234","SATURDAY"
"17287894","0342","SATURDAY"
"17287908","0038","SATURDAY"
"17287924","0001","SATURDAY"
"17287929","0423","SATURDAY"
"17288014","2214","SATURDAY"
"17288042","0141","SATURDAY"
"17288266","1815","SATURDAY"
"17288317","0829","SATURDAY"
"17288409","0006","SATURDAY"
"17288412","0200","SATURDAY"
"17288414","0120","SATURDAY"
"17288471","1500","SATURDAY"
"17288489","0058","SATURDAY"
"17288495","2005","SATURDAY"
"17288584","2308","SATURDAY"
"17288605","1824","SATURDAY"
"17288630","2129","SATURDAY"
"17288706","0030","SATURDAY"
"17288741","2141","SATURDAY"
"17288779","0518","SATURDAY"
"17289212","2130","SATURDAY"
"17289228","2040","SATURDAY"
"17289278","0341","SATURDAY"
"17289279","0718","SATURDAY"
"17289354","2313","SATURDAY"
"17289390","0229","SATURDAY"
"17289709","2341","SATURDAY"
"17289902","0216","SATURDAY"
"17290015","2008","SATURDAY"
"17290027","0300","SATURDAY"
"17290048","0241","SATURDAY"
"17290077","0324","SATURDAY"
"17290510","0020","SATURDAY"
"17290514","0204","SATURDAY"
"17290516","0225","SATURDAY"
"17290527","0405","SATURDAY"
"17290559","2220","SATURDAY"
"17290593","2229","SATURDAY"
"17290684","2155","SATURDAY"
"17290691","2347","SATURDAY"
"17290810","2119","SATURDAY"
"17290975","2140","SATURDAY"
"17291017","2111","SATURDAY"
"17291184","2345","SATURDAY"
"17291389","1829","SATURDAY"
"17291768","1520","SATURDAY"
"17291936","1748","SATURDAY"
"17291938","0052","SATURDAY"
"17292216","0241","SATURDAY"
"17292739","2138","SATURDAY"
"17292744","1640","SATURDAY"
"17293430","2341","SATURDAY"
"17293446","0101","SATURDAY"
"17294368","0115","SATURDAY"
"17294747","1930","SATURDAY"
"17295076","1750","SATURDAY"
"17295616","0131","SATURDAY"
"17295695","2240","SATURDAY"
"17295745","2159","SATURDAY"
"17296061","1158","SATURDAY"
"17296331","0417","SATURDAY"
"17296443","0045","SATURDAY"
"17296815","0530","SATURDAY"
"17297485","0055","SATURDAY"
"17297518","1540","SATURDAY"
"17297585","0215","SATURDAY"
"17297754","0345","SATURDAY"
"17297925","1817","SATURDAY"
"17297980","0420","SATURDAY"
"17298236","1642","SATURDAY"
"17298591","1144","SATURDAY"
"17298609","0721","SATURDAY"
"17298845","0340","SATURDAY"
"17299009","0204","SATURDAY"
"17299303","2009","SATURDAY"
"17299368","0027","SATURDAY"
"17299457","0256","SATURDAY"
"17300443","2345","SATURDAY"
"17300760","2032","SATURDAY"
"17301167","1709","SATURDAY"
"17301210","0040","SATURDAY"
"17356128","0138","SATURDAY"
"17410414","0251","SATURDAY"
"17672335","2040","SATURDAY"
"17287952","0332","SUNDAY"
"17287957","0300","SUNDAY"
"17288103","0216","SUNDAY"
"17288424","0228","SUNDAY"
"17288438","0408","SUNDAY"
"17288465","0110","SUNDAY"
"17288623","0400","SUNDAY"
"17288631","2109","SUNDAY"
"17288633","0630","SUNDAY"
"17288681","0038","SUNDAY"
"17288704","0307","SUNDAY"
"17289083","0200","SUNDAY"
"17289085","0331","SUNDAY"
"17289096","0040","SUNDAY"
"17289195","2109","SUNDAY"
"17289304","0215","SUNDAY"
"17289317","0649","SUNDAY"
"17289373","2356","SUNDAY"
"17289586","0145","SUNDAY"
"17289992","0830","SUNDAY"
"17290251","2030","SUNDAY"
"17290269","2058","SUNDAY"
"17290338","1911","SUNDAY"
"17290397","1549","SUNDAY"
"17290482","1630","SUNDAY"
"17290492","1538","SUNDAY"
"17290561","0445","SUNDAY"
"17290563","0627","SUNDAY"
"17290597","0138","SUNDAY"
"17290634","0235","SUNDAY"
"17290635","0312","SUNDAY"
"17290637","0254","SUNDAY"
"17290639","0302","SUNDAY"
"17290670","2002","SUNDAY"
"17290701","2236","SUNDAY"
"17290735","1650","SUNDAY"
"17290738","1647","SUNDAY"
"17290844","2117","SUNDAY"
"17291126","0317","SUNDAY"
"17291157","2113","SUNDAY"
"17291252","0220","SUNDAY"
"17291800","0300","SUNDAY"
"17291907","0552","SUNDAY"
"17292370","2352","SUNDAY"
"17292536","0116","SUNDAY"
"17292630","2306","SUNDAY"
"17292756","0019","SUNDAY"
"17292931","2325","SUNDAY"
"17293161","1659","SUNDAY"
"17293239","1918","SUNDAY"
"17293351","2230","SUNDAY"
"17293422","0532","SUNDAY"
"17293451","0221","SUNDAY"
"17293495","0430","SUNDAY"
"17293507","1826","SUNDAY"
"17293511","0055","SUNDAY"
"17294349","0048","SUNDAY"
"17294393","0100","SUNDAY"
"17294670","0240","SUNDAY"
"17294675","0244","SUNDAY"
"17294793","2017","SUNDAY"
"17295119","0050","SUNDAY"
"17295231","1613","SUNDAY"
"17295660","0249","SUNDAY"
"17295691","0415","SUNDAY"
"17295747","0219","SUNDAY"
"17295813","1841","SUNDAY"
"17295850","1128","SUNDAY"
"17296520","0119","SUNDAY"
"17296522","2002","SUNDAY"
"17296663","0144","SUNDAY"
"17296710","1146","SUNDAY"
"17296876","2053","SUNDAY"
"17296978","1430","SUNDAY"
"17297560","2139","SUNDAY"
"17297623","2051","SUNDAY"
"17297649","2134","SUNDAY"
"17297771","0205","SUNDAY"
"17297854","1748","SUNDAY"
"17298099","2201","SUNDAY"
"17298116","1604","SUNDAY"
"17298514","0344","SUNDAY"
"17300638","0708","SUNDAY"
"17300762","0304","SUNDAY"
"17300803","1914","SUNDAY"
"17300923","1935","SUNDAY"
"17407785","0100","SUNDAY"
"17562181","1536","SUNDAY"
"17288745","0038","MONDAY"
"17288835","0011","MONDAY"
"17290392","0535","MONDAY"
"17291147","2300","MONDAY"
"17291231","0029","MONDAY"
"17291393","0221","MONDAY"
"17291535","2200","MONDAY"
"17291739","0158","MONDAY"
"17291910","0128","MONDAY"
"17291919","1411","MONDAY"
"17291947","0110","MONDAY"
"17292287","1815","MONDAY"
"17292331","1856","MONDAY"
"17292962","1811","MONDAY"
"17293335","2015","MONDAY"
"17293564","2116","MONDAY"
"17293596","2250","MONDAY"
"17293657","2136","MONDAY"
"17293666","0010","MONDAY"
"17293701","2248","MONDAY"
"17293828","2354","MONDAY"
"17293915","2236","MONDAY"
"17293919","1945","MONDAY"
"17294282","1412","MONDAY"
"17294795","0356","MONDAY"
"17295118","2100","MONDAY"
"17295537","0141","MONDAY"
"17295538","0215","MONDAY"
"17295608","2230","MONDAY"
"17296661","0228","MONDAY"
"17296756","0218","MONDAY"
"17296770","2128","MONDAY"
"17297562","0254","MONDAY"
"17297567","2024","MONDAY"
"17297689","2200","MONDAY"
"17299840","0221","MONDAY"
"17301422","0045","MONDAY"
"17292841","1052","TUESDAY"
"17293246","1600","TUESDAY"
"17293338","1751","TUESDAY"
"17293519","0337","TUESDAY"
"17293888","0139","TUESDAY"
"17293941","2131","TUESDAY"
"17294491","1742","TUESDAY"
"17294677","1855","TUESDAY"
"17294782","0053","TUESDAY"
"17295043","1725","TUESDAY"
"17295662","2247","TUESDAY"
"17295671","2145","TUESDAY"
"17295976","2141","TUESDAY"
"17296620","1941","TUESDAY"
"17296762","1655","TUESDAY"
"17297360","1204","TUESDAY"
"17300136","2224","TUESDAY"
"17293954","0238","WEDNESDAY"
"17294105","1241","WEDNESDAY"
"17294456","0239","WEDNESDAY"
"17295601","1740","WEDNESDAY"
"17295777","2150","WEDNESDAY"
"17295789","0150","WEDNESDAY"
"17296069","2339","WEDNESDAY"
"17296210","2249","WEDNESDAY"
"17296609","2132","WEDNESDAY"
"17297273","2052","WEDNESDAY"
"17297292","0353","WEDNESDAY"
"17297403","0157","WEDNESDAY"
"17297611","2205","WEDNESDAY"
"17297617","0307","WEDNESDAY"
"17297627","0257","WEDNESDAY"
"17297870","1857","WEDNESDAY"
"17298113","2249","WEDNESDAY"
"17298496","0058","WEDNESDAY"
"17298847","1724","WEDNESDAY"
"17299323","2229","WEDNESDAY"
"17299408","2316","WEDNESDAY"
"17299409","0023","WEDNESDAY"
"17299436","0505","WEDNESDAY"
"17299465","0220","WEDNESDAY"
"17300914","1805","WEDNESDAY"
"17300958","0000","WEDNESDAY"
"17301373","2148","WEDNESDAY"
"17301415","0000","WEDNESDAY"
"17295812","0048","THURSDAY"
"17296198","0211","THURSDAY"
"17296231","0414","THURSDAY"
"17297290","0731","THURSDAY"
"17297566","0146","THURSDAY"
"17297704","0245","THURSDAY"
"17297726","0302","THURSDAY"
"17298890","2141","THURSDAY"
"17299047","2300","THURSDAY"
"17299096","2057","THURSDAY"
"17299154","2145","THURSDAY"
"17300272","2200","THURSDAY"
"17300343","2047","THURSDAY"
"17300384","0048","THURSDAY"
"17300625","1835","THURSDAY"
"17300680","2314","THURSDAY"
"17301015","0105","THURSDAY"
"17301384","2026","THURSDAY"
"17298278","0401","FRIDAY"
"17298593","1102","FRIDAY"
"17298733","0110","FRIDAY"
"17299474","2209","FRIDAY"
"17299662","2231","FRIDAY"
"17300095","0420","FRIDAY"
"17300104","2123","FRIDAY"
"17300281","2200","FRIDAY"
"17300303","2315","FRIDAY"
"17300313","0259","FRIDAY"
"17300373","1945","FRIDAY"
"17300405","2220","FRIDAY"
"17300498","0210","FRIDAY"
"17300633","1915","FRIDAY"
"17300647","2335","FRIDAY"
"17343668","0010","FRIDAY"
"17350141","0624","FRIDAY"
"17351817","0145","FRIDAY"
"17299481","0228","SATURDAY"
